Year,Drug Name,Generic v Brand,Therapeutic Class,Therapeutic Class - Intermediate,Prescriptions,Days Supply,Allowed Amount,Payer Paid,Patient Out of Pocket,Average Cost per Prescription,Average Cost per Days Supply,Patient Out of Pocket per Prescription,Payer Paid per Prescription,Patient Out of Pocket per Days Supply,Payer Paid per Days Supply
2022,ADDERALL XR,Brand,Central Nervous System,"Stimulant, Amphetamine Type",3473,106172,486014.23,259085.81,226928.42000000004,139.94075151166138,4.577612082281581,65.34074863230637,74.60000287935502,2.1373659721960596,2.4402461100855217
2022,ADDERALL XR,Generic,Central Nervous System,"Stimulant, Amphetamine Type",65,2060,14942.66,13243.52,1699.1399999999999,229.88707692307693,7.253718446601941,26.140615384615383,203.74646153846155,0.8248252427184466,6.428893203883495
2022,ADDYI,Brand,Central Nervous System,"CNS Agents, Misc.",132,4230,47043.840000000004,30287.860000000004,16755.98,356.3927272727273,11.121475177304966,126.93924242424242,229.4534848484849,3.961224586288416,7.160250591016549
2022,ADEFOVIR DIPIVOXIL,Generic,Anti-Infective Agents,"Antivirals, NEC",80,3900,99221.7,89350.06999999999,9871.630000000001,1240.27125,25.44146153846154,123.39537500000002,1116.875875,2.53118717948718,22.910274358974355
2022,ADEMPAS,Brand,Cardiovascular Agents,"Vasodilating Agents, NEC",109,3254,1338875.53,1333414.4100000001,5461.12,12283.261743119267,411.455295021512,50.10201834862385,12233.159724770643,1.678279041180086,409.77701598033195
2022,ADHANSIA XR,Brand,Central Nervous System,"Stimulant, Amphetamine Type",20,546,3698.46,2045.87,1652.59,184.923,6.7737362637362635,82.6295,102.2935,3.0267216117216114,3.7470146520146517
2022,ADMELOG SOLOSTAR PEN,Brand,Hormones & Synthetic Subst,"Antidiabetic Agents, Insulins",17,699,3166.77,2248.29,918.48,186.28058823529412,4.530429184549356,54.02823529411765,132.25235294117647,1.313991416309013,3.2164377682403433
2022,ADULT LOW DOSE ASPIRIN,Generic,Central Nervous System,"Analg/Antipyr, Salicylates",577,34278,1350.4099999999996,1332.6799999999996,17.73,2.340398613518197,0.03939582239337183,0.03072790294627383,2.309670710571923,0.0005172413793103448,0.038878581014061483
2022,ADVAIR DISKUS 100/50,Brand,Hormones & Synthetic Subst,"Adrenals & Comb, NEC",1426,66751,624934.01,555622.4400000001,69311.57,438.2426437587658,9.362167008733952,48.60558906030856,389.6370546984573,1.0383600245689204,8.323806984165032
2022,ADVAIR DISKUS 250/50,Brand,Hormones & Synthetic Subst,"Adrenals & Comb, NEC",3907,186645,2113731.8699999996,1909069.46,204662.41000000003,541.0114845149731,11.324878084063327,52.38351932428974,488.62796519068337,1.0965330440140375,10.228345040049291
2022,ADVAIR DISKUS 250/50,Generic,Hormones & Synthetic Subst,"Adrenals & Comb, NEC",15,750,9201.539999999999,6662.55,2538.99,613.4359999999999,12.268719999999998,169.266,444.17,3.3853199999999997,8.8834
2022,ADVAIR DISKUS 500/50,Brand,Hormones & Synthetic Subst,"Adrenals & Comb, NEC",1758,85725,1279155.5299999998,1185832.0199999998,93323.51,727.6197554038679,14.921615981335664,53.08504550625711,674.5347098976108,1.0886382035578885,13.832977777777776
2022,ADVAIR HFA 45/21,Brand,Hormones & Synthetic Subst,"Adrenals & Comb, NEC",519,19181,178869.93,150854.78,28015.15,344.64341040462426,9.325370418643448,53.979094412331406,290.66431599229287,1.4605677493352798,7.86480266930817
2022,ADVAIR HFA 115/21,Brand,Hormones & Synthetic Subst,"Adrenals & Comb, NEC",1881,71074,850966.3799999999,753409.64,97556.74000000002,452.40105263157886,11.972963108872442,51.86429558745349,400.53675704412547,1.3726079860427163,10.600355122829727
2022,ADVAIR HFA 230/21,Brand,Hormones & Synthetic Subst,"Adrenals & Comb, NEC",1785,71978,1128824.2,1035630.45,93193.75000000001,632.3945098039216,15.682905887910195,52.209383753501406,580.1851260504202,1.2947532579399263,14.388152629970268
2022,ADVATE,Brand,Blood Form/Coagul Agents,"Coag/Anticoag, Hemostatics",16,296,491461.58,488626.58,2835.0,30716.34875,1660.3431756756756,177.1875,30539.16125,9.577702702702704,1650.765472972973
2022,ADVOCATE INSULIN PEN NEEDLES,Brand,Diagnostic Agents,Diabetes Mell/Diab Supply NEC,31,1410,1552.37,473.89,1078.48,50.07645161290322,1.1009716312056737,34.78967741935484,15.286774193548387,0.7648794326241135,0.33609219858156025
2022,ADYNOVATE,Brand,Blood Form/Coagul Agents,"Coag/Anticoag, Hemostatics",26,728,289401.47,283901.47,5500.0,11130.825769230769,397.5294917582417,211.53846153846155,10919.287307692306,7.554945054945055,389.97454670329665
2022,ADZENYS XR ODT,Brand,Central Nervous System,"Stimulant, Amphetamine Type",288,8805,86097.68,58519.549999999996,27578.129999999997,298.9502777777777,9.778271436683701,95.75739583333332,203.19288194444442,3.1320988074957405,6.646172629187961
2022,AEROCHAMBER MV,Brand,Devices & Non-Drug Items,"Devices & Non-Drug Items, NEC",13,274,67.13,25.5,41.63,5.163846153846153,0.245,3.2023076923076923,1.9615384615384615,0.15193430656934306,0.09306569343065693
2022,AEROCHAMBER PLUS FLOW-VU,Brand,Respiratory Tract Agents,"Misc Therapeutic Agents, NEC",1538,30972,48096.47,18596.85,29499.620000000003,31.27208712613784,1.5529016531060313,19.180507152145644,12.091579973992197,0.9524609324551209,0.6004407206509105
2022,AEROCHAMBER PLUS FLOW-VU,Other,Respiratory Tract Agents,"Misc Therapeutic Agents, NEC",33,610,1433.72,399.47999999999996,1034.24,43.446060606060605,2.350360655737705,31.34060606060606,12.105454545454544,1.6954754098360656,0.6548852459016393
2022,AFINITOR,Brand,Antineoplastic Agents,Molecular Targeted Therapy,13,364,198537.81999999998,198537.81999999998,0.0,15272.139999999998,545.4335714285713,0.0,15272.139999999998,0.0,545.4335714285713
2022,AFLURIA QUADRIVALENT 2021-2022 FORMULA,Brand,"Serums, Toxoids, Vaccines","Vaccines, NEC",127,163,3488.4300000000003,3488.4300000000003,0.0,27.467952755905515,21.401411042944787,0.0,27.467952755905515,0.0,21.401411042944787
2022,AFLURIA QUADRIVALENT 2021-2022 FORMULA PF,Brand,"Serums, Toxoids, Vaccines","Vaccines, NEC",1806,3216,49865.740000000005,49865.740000000005,0.0,27.611151716500558,15.50551616915423,0.0,27.611151716500558,0.0,15.50551616915423
2022,AFLURIA QUADRIVALENT 2022-2023 FORMULA,Brand,"Serums, Toxoids, Vaccines","Vaccines, NEC",720,1317,20689.88,20689.88,0.0,28.735944444444446,15.709855732725893,0.0,28.735944444444446,0.0,15.709855732725893
2022,AFLURIA QUADRIVALENT 2022-2023 FORMULA PF,Brand,"Serums, Toxoids, Vaccines","Vaccines, NEC",3868,7875,118499.48,118499.48,0.0,30.635853154084796,15.047553015873016,0.0,30.635853154084796,0.0,15.047553015873016
2022,AFREZZA,Brand,Hormones & Synthetic Subst,"Antidiabetic Agents, Insulins",33,1500,20107.63,16575.17,3532.46,609.3221212121213,13.405086666666667,107.04424242424243,502.27787878787876,2.354973333333333,11.050113333333332
2022,AFTERA,Generic,Hormones & Synthetic Subst,"Contraceptive, Oral Comb, NEC",217,563,1600.05,1596.3999999999999,3.65,7.373502304147466,2.842007104795737,0.016820276497695852,7.356682027649769,0.006483126110124334,2.8355239786856123
2022,AIMOVIG 70MG,Brand,Central Nervous System,"CNS Agents, Misc.",2230,78900,1337578.28,1149241.25,188337.03000000003,599.8108878923767,16.9528299112801,84.456067264574,515.3548206278027,2.387034600760457,14.565795310519645
2022,AIMOVIG 140MG,Brand,Central Nervous System,"CNS Agents, Misc.",3492,123964,2055996.01,1762163.81,293832.2,588.7731987399771,16.585428108160432,84.14438717067583,504.62881156930126,2.370302668516666,14.215125439643767
2022,AIRDUO DIGIHALER WITH EMODULE,Brand,Hormones & Synthetic Subst,"Adrenals & Comb, NEC",15,508,3727.38,1740.38,1987.0,248.49200000000002,7.33736220472441,132.46666666666667,116.02533333333334,3.911417322834646,3.425944881889764
2022,AIRDUO RESPICLICK,Brand,Hormones & Synthetic Subst,"Adrenals & Comb, NEC",13,480,2602.6099999999997,1579.64,1022.97,200.2007692307692,5.422104166666666,78.69,121.51076923076924,2.1311875000000002,3.290916666666667
